"ID","CLIENT_ID","OPERATION_NAME","START_TIME","END_TIME","EXCEPTION_DETAIL"
1064852331,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:03:05.541Z","2015-01-23T04:03:06.090Z",""
1064853574,"SFDC","SubmitCustomerApplication","2015-01-23T04:07:18.117Z","2015-01-23T04:07:23.495Z",""
1064854542,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:09:23.071Z","2015-01-23T04:09:23.361Z",""
1064854783,"SFDC","SubmitCustomerApplication","2015-01-23T04:10:05.816Z","2015-01-23T04:10:10.491Z",""
1064855112,"SFDC","SubmitCustomerApplication","2015-01-23T04:11:02.733Z","2015-01-23T04:11:03.879Z",""
1064855161,"SFDC","SubmitCustomerApplication","2015-01-23T04:11:08.764Z","2015-01-23T04:11:09.420Z",""
1064859129,"SFDC","GetCompanyMatches","2015-01-23T04:27:18.554Z","2015-01-23T04:27:22.694Z",""
1064859184,"SFDC","SubmitCustomerApplication","2015-01-23T04:27:28.601Z","2015-01-23T04:27:39.917Z",""
1064860481,"SFDC","GetCompanyMatches","2015-01-23T04:34:49.970Z","2015-01-23T04:34:56.374Z",""
1064860574,"SFDC","SubmitCustomerApplication","2015-01-23T04:35:19.873Z","2015-01-23T04:35:51.029Z",""
1064860835,"SFDC","SubmitCustomerApplication","2015-01-23T04:37:20.275Z","2015-01-23T04:37:26.986Z",""
1064861515,"SFDC","GetCompanyMatches","2015-01-23T04:41:56.826Z","2015-01-23T04:42:13.182Z",""
1064861550,"SFDC","SubmitCustomerApplication","2015-01-23T04:42:17.332Z","2015-01-23T04:42:33.224Z",""
1064862173,"SFDC","GetCompanyMatches","2015-01-23T04:46:53.915Z","2015-01-23T04:47:01.928Z",""
1064862225,"SFDC","SubmitCustomerApplication","2015-01-23T04:47:07.935Z","2015-01-23T04:47:24.928Z",""
1064863224,"SFDC","SubmitCustomerApplication","2015-01-23T04:51:21.418Z","2015-01-23T04:51:26.755Z",""
1064863249,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:51:34.275Z","2015-01-23T04:51:34.837Z",""
1064863757,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:52:10.657Z","2015-01-23T04:52:11.131Z",""
1064864317,"SFDC","AddressSearch","2015-01-23T04:53:12.261Z","2015-01-23T04:53:12.691Z",""
1064864399,"SFDC","RetrieveFinalAddress","2015-01-23T04:53:18.482Z","2015-01-23T04:53:18.890Z",""
1064864878,"SFDC","SubmitCustomerApplication","2015-01-23T04:56:30.487Z","2015-01-23T04:56:35.789Z",""
1064864889,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:56:44.499Z","2015-01-23T04:56:45.034Z",""
1064864952,"SFDC","GenerateAndUpdateDocuments","2015-01-23T04:56:58.403Z","2015-01-23T04:56:58.743Z",""
1064866482,"SFDC","GetCompanyMatches","2015-01-23T04:59:51.315Z","2015-01-23T05:00:01.337Z",""
1064867751,"SFDC","SubmitCustomerApplication","2015-01-23T05:00:24.682Z","2015-01-23T05:00:55.858Z",""
1064870369,"SFDC","SubmitCustomerApplication","2015-01-23T05:01:56.866Z","2015-01-23T05:01:58.469Z",""
1064870508,"SFDC","SubmitCustomerApplication","2015-01-23T05:02:04.088Z","2015-01-23T05:02:04.806Z",""
1064870543,"SFDC","SubmitCustomerApplication","2015-01-23T05:02:09.346Z","2015-01-23T05:02:10.080Z",""
1064871547,"SFDC","SubmitCustomerApplication","2015-01-23T05:06:24.376Z","2015-01-23T05:06:29.581Z",""
1064871705,"SFDC","SubmitCustomerApplication","2015-01-23T05:07:39.765Z","2015-01-23T05:07:46.520Z",""
1064873578,"SFDC","GetCompanyMatches","2015-01-23T05:14:23.784Z","2015-01-23T05:14:37.147Z",""
1064874506,"SFDC","GetCompanyMatches","2015-01-23T05:16:33.544Z","2015-01-23T05:16:40.681Z",""
1064874768,"SFDC","GetCompanyMatches","2015-01-23T05:17:41.670Z","2015-01-23T05:17:49.012Z",""
1064874835,"SFDC","SubmitCustomerApplication","2015-01-23T05:17:53.596Z","2015-01-23T05:18:02.442Z",""
1064875782,"SFDC","GetCompanyMatches","2015-01-23T05:21:18.438Z","2015-01-23T05:21:25.109Z",""
1064876024,"SFDC","AddressSearch","2015-01-23T05:21:47.271Z","2015-01-23T05:21:48.474Z",""
1064876041,"SFDC","RetrieveFinalAddress","2015-01-23T05:21:51.750Z","2015-01-23T05:21:52.058Z",""
1064876834,"SFDC","GetCompanyMatches","2015-01-23T05:24:01.752Z","2015-01-23T05:24:05.294Z",""
1064877208,"SFDC","SubmitCustomerApplication","2015-01-23T05:24:10.082Z","2015-01-23T05:24:25.456Z",""
1064877218,"SFDC","GetCompanyMatches","2015-01-23T05:24:16.217Z","2015-01-23T05:24:26.687Z",""
1064877258,"SFDC","GetCompanyMatches","2015-01-23T05:24:41.496Z","2015-01-23T05:24:46.882Z",""
1064877307,"SFDC","GetCompanyMatches","2015-01-23T05:24:57.398Z","2015-01-23T05:25:02.924Z",""
1064877340,"SFDC","SubmitCustomerApplication","2015-01-23T05:25:07.554Z","2015-01-23T05:25:17.843Z",""
1064883315,"SFDC","SubmitCustomerApplication","2015-01-23T05:45:02.653Z","2015-01-23T05:45:35.016Z",""
1064891004,"SFDC","GetCompanyMatches","2015-01-23T06:03:14.671Z","2015-01-23T06:03:25.699Z",""
1064891333,"SFDC","SubmitCustomerApplication","2015-01-23T06:03:35.573Z","2015-01-23T06:03:53.627Z",""
1064894358,"SFDC","SubmitCustomerApplication","2015-01-23T06:12:46.701Z","2015-01-23T06:12:47.839Z",""
1064894433,"SFDC","SubmitCustomerApplication","2015-01-23T06:12:55.290Z","2015-01-23T06:12:58.918Z",""
1064900788,"SFDC","GetCompanyMatches","2015-01-23T06:24:49.258Z","2015-01-23T06:24:52.364Z",""
1064901024,"SFDC","SubmitCustomerApplication","2015-01-23T06:25:01.893Z","2015-01-23T06:25:18.588Z",""
1064903692,"SFDC","GetCompanyMatches","2015-01-23T06:30:47.740Z","2015-01-23T06:30:50.483Z",""
1064904459,"SFDC","SubmitCustomerApplication","2015-01-23T06:32:14.091Z","2015-01-23T06:32:39.159Z",""
1064906668,"SFDC","SubmitCustomerApplication","2015-01-23T06:36:31.291Z","2015-01-23T06:36:39.750Z",""
1064906803,"SFDC","SubmitCustomerApplication","2015-01-23T06:36:57.096Z","2015-01-23T06:36:57.936Z",""
1064906864,"SFDC","SubmitCustomerApplication","2015-01-23T06:37:18.196Z","2015-01-23T06:37:18.978Z",""
1064907110,"SFDC","SubmitCustomerApplication","2015-01-23T06:37:48.694Z","2015-01-23T06:37:53.714Z",""
1064907798,"SFDC","GetCompanyMatches","2015-01-23T06:38:51.203Z","2015-01-23T06:38:54.705Z",""
1064907860,"SFDC","SubmitCustomerApplication","2015-01-23T06:39:00.059Z","2015-01-23T06:39:16.333Z",""
1064932737,"SFDC","GetCompanyMatches","2015-01-23T07:17:40.319Z","2015-01-23T07:17:44.863Z",""
1064932997,"SFDC","SubmitCustomerApplication","2015-01-23T07:17:56.199Z","2015-01-23T07:18:10.464Z",""
1064939981,"SFDC","SubmitCustomerApplication","2015-01-23T07:27:18.355Z","2015-01-23T07:27:25.980Z",""
1064943190,"SFDC","SubmitCustomerApplication","2015-01-23T07:30:12.082Z","2015-01-23T07:30:16.817Z",""
1064947186,"SFDC","GetCompanyMatches","2015-01-23T07:34:46.307Z","2015-01-23T07:34:49.204Z",""
1064947472,"SFDC","GetCompanyMatches","2015-01-23T07:35:04.838Z","2015-01-23T07:35:07.447Z",""
1064948085,"SFDC","SubmitCustomerApplication","2015-01-23T07:35:29.653Z","2015-01-23T07:35:47.264Z",""
1064953750,"SFDC","SubmitCustomerApplication","2015-01-23T07:42:23.684Z","2015-01-23T07:42:48.383Z",""
1064957183,"SFDC","GetCompanyMatches","2015-01-23T07:45:38.486Z","2015-01-23T07:45:48.849Z",""
1064957495,"SFDC","SubmitCustomerApplication","2015-01-23T07:45:54.177Z","2015-01-23T07:46:13.664Z",""
1064965951,"SFDC","GenerateAndUpdateDocuments","2015-01-23T07:54:35.158Z","2015-01-23T07:54:35.653Z",""
1064966477,"SFDC","GenerateAndUpdateDocuments","2015-01-23T07:55:19.193Z","2015-01-23T07:55:19.500Z",""
1064966780,"SFDC","GetCompanyMatches","2015-01-23T07:55:29.739Z","2015-01-23T07:55:40.560Z",""
1064967088,"SFDC","SubmitCustomerApplication","2015-01-23T07:55:45.243Z","2015-01-23T07:56:06.031Z",""
1064967318,"SFDC","GetCompanyMatches","2015-01-23T07:56:22.988Z","2015-01-23T07:56:25.303Z",""
1064967691,"SFDC","SubmitCustomerApplication","2015-01-23T07:56:29.947Z","2015-01-23T07:56:48.951Z",""
1064974560,"SFDC","GetCompanyMatches","2015-01-23T08:02:34.616Z","2015-01-23T08:02:37.201Z",""
1064975382,"SFDC","SubmitCustomerApplication","2015-01-23T08:02:40.745Z","2015-01-23T08:03:01.390Z",""
1064980413,"SFDC","GetCompanyMatches","2015-01-23T08:06:10.366Z","2015-01-23T08:06:22.749Z",""
1064981005,"SFDC","SubmitCustomerApplication","2015-01-23T08:06:29.599Z","2015-01-23T08:06:45.062Z",""
1064985943,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:09:58.650Z","2015-01-23T08:09:59.180Z",""
1064986465,"SFDC","SubmitCustomerApplication","2015-01-23T08:10:17.111Z","2015-01-23T08:10:23.031Z",""
1064986796,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:10:42.591Z","2015-01-23T08:10:43.087Z",""
1064991663,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:14:31.640Z","2015-01-23T08:14:32.149Z",""
1065001570,"SFDC","GetCompanyMatches","2015-01-23T08:21:04.771Z","2015-01-23T08:21:07.552Z",""
1065001594,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:21:08.998Z","2015-01-23T08:21:09.722Z",""
1065001938,"SFDC","SubmitCustomerApplication","2015-01-23T08:21:12.895Z","2015-01-23T08:21:26.342Z",""
1065001940,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:21:26.036Z","2015-01-23T08:21:26.373Z",""
1065033946,"SFDC","SubmitCustomerApplication","2015-01-23T08:42:06.435Z","2015-01-23T08:42:11.489Z",""
1065042674,"SFDC","GetCompanyMatches","2015-01-23T08:46:02.425Z","2015-01-23T08:46:06.307Z",""
1065043446,"SFDC","SubmitCustomerApplication","2015-01-23T08:46:15.495Z","2015-01-23T08:46:21.433Z",""
1065043951,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:46:34.886Z","2015-01-23T08:46:35.445Z",""
1065044125,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:46:40.080Z","2015-01-23T08:46:40.654Z",""
1065048360,"SFDC","SubmitCustomerApplication","2015-01-23T08:48:53.481Z","2015-01-23T08:49:03.837Z",""
1065065620,"SFDC","SubmitCustomerApplication","2015-01-23T08:57:32.545Z","2015-01-23T08:57:39.758Z",""
1065065827,"SFDC","GenerateAndUpdateDocuments","2015-01-23T08:57:46.038Z","2015-01-23T08:57:46.462Z",""
1065071485,"SFDC","GetCompanyMatches","2015-01-23T09:00:27.063Z","2015-01-23T09:00:37.968Z",""
1065072766,"SFDC","SubmitCustomerApplication","2015-01-23T09:00:43.853Z","2015-01-23T09:01:02.974Z",""
1065072022,"SFDC","AddressSearch","2015-01-23T09:00:47.393Z","2015-01-23T09:00:47.935Z",""
1065072271,"SFDC","RetrieveFinalAddress","2015-01-23T09:00:52.817Z","2015-01-23T09:00:53.160Z",""
1065072939,"SFDC","AddressSearch","2015-01-23T09:01:06.631Z","2015-01-23T09:01:06.726Z",""
1065073104,"SFDC","RetrieveFinalAddress","2015-01-23T09:01:09.661Z","2015-01-23T09:01:09.780Z",""
1065086373,"SFDC","SubmitCustomerApplication","2015-01-23T09:06:42.163Z","2015-01-23T09:06:49.306Z",""
1065109355,"SFDC","SubmitCustomerApplication","2015-01-23T09:16:21.185Z","2015-01-23T09:16:31.055Z",""
1065163659,"SFDC","SubmitCustomerApplication","2015-01-23T09:37:35.230Z","2015-01-23T09:37:52.015Z",""
1065163899,"SFDC","GetCompanyMatches","2015-01-23T09:37:54.549Z","2015-01-23T09:37:57.357Z",""
1065164730,"SFDC","SubmitCustomerApplication","2015-01-23T09:38:02.139Z","2015-01-23T09:38:20.394Z",""
1065218810,"SFDC","SubmitCustomerApplication","2015-01-23T10:00:45.878Z","2015-01-23T10:00:53.459Z",""
1065305877,"SFDC","GetCompanyMatches","2015-01-23T10:37:03.773Z","2015-01-23T10:37:08.458Z",""
1065323827,"SFDC","SubmitCustomerApplication","2015-01-23T10:44:38.939Z","2015-01-23T10:44:54.710Z",""
1065325057,"SFDC","GenerateAndUpdateDocuments","2015-01-23T10:45:23.729Z","2015-01-23T10:45:24.157Z",""
1065326412,"SFDC","GenerateAndUpdateDocuments","2015-01-23T10:46:06.133Z","2015-01-23T10:46:06.458Z",""
1065329236,"SFDC","GenerateAndUpdateDocuments","2015-01-23T10:47:21.171Z","2015-01-23T10:47:21.969Z",""
1065336437,"SFDC","GetCompanyMatches","2015-01-23T10:50:31.030Z","2015-01-23T10:50:34.309Z",""
1065337269,"SFDC","SubmitCustomerApplication","2015-01-23T10:50:43.292Z","2015-01-23T10:51:02.069Z",""
1065339373,"SFDC","GetCompanyMatches","2015-01-23T10:51:58.217Z","2015-01-23T10:52:00.190Z",""
1065340312,"SFDC","SubmitCustomerApplication","2015-01-23T10:52:04.631Z","2015-01-23T10:52:20.641Z",""
1065352096,"SFDC","AddressSearch","2015-01-23T10:57:24.957Z","2015-01-23T10:57:25.519Z",""
1065353361,"SFDC","RetrieveFinalAddress","2015-01-23T10:58:02.938Z","2015-01-23T10:58:03.288Z",""
1065353935,"SFDC","AddressSearch","2015-01-23T10:58:21.820Z","2015-01-23T10:58:21.968Z",""
1065354218,"SFDC","RetrieveFinalAddress","2015-01-23T10:58:24.886Z","2015-01-23T10:58:25.268Z",""
1065357611,"SFDC","SubmitCustomerApplication","2015-01-23T10:59:42.398Z","2015-01-23T10:59:48.225Z",""
1065357906,"SFDC","GetCompanyMatches","2015-01-23T10:59:53.052Z","2015-01-23T10:59:55.759Z",""
1065358495,"SFDC","SubmitCustomerApplication","2015-01-23T11:00:06.213Z","2015-01-23T11:00:12.082Z",""
1065359014,"SFDC","GenerateAndUpdateDocuments","2015-01-23T11:00:21.574Z","2015-01-23T11:00:22.250Z",""
1065361740,"SFDC","GenerateAndUpdateDocuments","2015-01-23T11:00:57.938Z","2015-01-23T11:00:59.216Z",""
1065383436,"SFDC","SubmitCustomerApplication","2015-01-23T11:08:31.032Z","2015-01-23T11:08:40.560Z",""
1065397467,"SFDC","SubmitCustomerApplication","2015-01-23T11:14:27.611Z","2015-01-23T11:14:46.428Z",""
1065407967,"SFDC","GenerateAndUpdateDocuments","2015-01-23T11:19:04.031Z","2015-01-23T11:19:04.582Z",""
1065421500,"SFDC","GenerateAndUpdateDocuments","2015-01-23T11:24:41.515Z","2015-01-23T11:24:41.885Z",""
1065426183,"SFDC","SubmitCustomerApplication","2015-01-23T11:26:41.702Z","2015-01-23T11:26:47.926Z",""
1065471254,"SFDC","GetCompanyMatches","2015-01-23T11:47:08.881Z","2015-01-23T11:47:11.357Z",""
1065471835,"SFDC","SubmitCustomerApplication","2015-01-23T11:47:16.996Z","2015-01-23T11:47:29.392Z",""
1065476101,"SFDC","SubmitCustomerApplication","2015-01-23T11:49:32.069Z","2015-01-23T11:49:36.584Z",""
1067981793,"SFDC","GetCompanyMatches","2015-01-26T03:06:48.845Z","2015-01-26T03:06:51.374Z",""
1067981809,"SFDC","GetCompanyMatches","2015-01-26T03:06:56.681Z","2015-01-26T03:06:58.342Z",""
1067983096,"SFDC","GetCompanyMatches","2015-01-26T03:14:39.609Z","2015-01-26T03:14:43.409Z",""
1067983339,"SFDC","SubmitCustomerApplication","2015-01-26T03:15:58.608Z","2015-01-26T03:15:59.376Z",""
1067983996,"SFDC","AddressSearch","2015-01-26T03:20:11.076Z","2015-01-26T03:20:12.037Z",""
1067984000,"SFDC","RetrieveFinalAddress","2015-01-26T03:20:15.300Z","2015-01-26T03:20:15.688Z",""
1067985176,"SFDC","SubmitCustomerApplication","2015-01-26T03:23:44.194Z","2015-01-26T03:24:25.180Z",""
1067986243,"SFDC","GetCompanyMatches","2015-01-26T03:30:45.072Z","2015-01-26T03:30:57.325Z",""
1067986282,"SFDC","SubmitCustomerApplication","2015-01-26T03:31:09.851Z","2015-01-26T03:31:25.611Z",""
1067986998,"SFDC","SubmitCustomerApplication","2015-01-26T03:32:36.966Z","2015-01-26T03:32:43.535Z",""
1067987105,"SFDC","GenerateAndUpdateDocuments","2015-01-26T03:33:08.900Z","2015-01-26T03:33:09.649Z",""
1067987123,"SFDC","GenerateAndUpdateDocuments","2015-01-26T03:33:33.353Z","2015-01-26T03:33:33.855Z",""
1067988025,"SFDC","GetCompanyMatches","2015-01-26T03:38:31.026Z","2015-01-26T03:38:35.031Z",""
1067988070,"SFDC","GetCompanyMatches","2015-01-26T03:38:52.177Z","2015-01-26T03:38:55.081Z",""
1067988146,"SFDC","GetCompanyMatches","2015-01-26T03:39:11.319Z","2015-01-26T03:39:13.696Z",""
1067988168,"SFDC","GetCompanyMatches","2015-01-26T03:39:25.631Z","2015-01-26T03:39:28.564Z",""
1067988186,"SFDC","GetCompanyMatches","2015-01-26T03:39:40.049Z","2015-01-26T03:39:43.124Z",""
1067988858,"SFDC","SubmitCustomerApplication","2015-01-26T03:44:17.139Z","2015-01-26T03:44:22.965Z",""
1067991465,"SFDC","GenerateAndUpdateDocuments","2015-01-26T03:55:22.443Z","2015-01-26T03:55:23.341Z",""
1067994450,"SFDC","GetCompanyMatches","2015-01-26T04:05:53.983Z","2015-01-26T04:06:05.906Z",""
1067994512,"SFDC","SubmitCustomerApplication","2015-01-26T04:06:13.327Z","2015-01-26T04:06:24.559Z",""
1067995316,"SFDC","GetCompanyMatches","2015-01-26T04:09:54.863Z","2015-01-26T04:09:59.379Z",""
1067995898,"SFDC","SubmitCustomerApplication","2015-01-26T04:12:49.922Z","2015-01-26T04:12:51.312Z",""
1067996012,"SFDC","GetCompanyMatches","2015-01-26T04:13:06.753Z","2015-01-26T04:13:11.092Z",""
1067996072,"SFDC","GetCompanyMatches","2015-01-26T04:13:22.580Z","2015-01-26T04:13:26.810Z",""
1067996123,"SFDC","GetCompanyMatches","2015-01-26T04:13:31.398Z","2015-01-26T04:13:45.898Z",""
1067996163,"SFDC","GetCompanyMatches","2015-01-26T04:13:52.839Z","2015-01-26T04:13:57.275Z",""
1067996213,"SFDC","GetCompanyMatches","2015-01-26T04:14:01.474Z","2015-01-26T04:14:12.107Z",""
1067996374,"SFDC","SubmitCustomerApplication","2015-01-26T04:14:43.232Z","2015-01-26T04:14:57.590Z",""
1067998418,"SFDC","SubmitCustomerApplication","2015-01-26T04:19:50.060Z","2015-01-26T04:20:19.423Z",""
1067998454,"SFDC","GenerateAndUpdateDocuments","2015-01-26T04:20:33.144Z","2015-01-26T04:20:33.682Z",""
1067998543,"SFDC","GenerateAndUpdateDocuments","2015-01-26T04:20:52.770Z","2015-01-26T04:20:53.050Z",""
1068000682,"SFDC","GetCompanyMatches","2015-01-26T04:28:25.541Z","2015-01-26T04:28:43.674Z",""
1068001171,"SFDC","GetCompanyMatches","2015-01-26T04:28:53.832Z","2015-01-26T04:29:02.761Z",""
1068001251,"SFDC","SubmitCustomerApplication","2015-01-26T04:29:09.348Z","2015-01-26T04:29:18.849Z",""
1068001389,"SFDC","GetCompanyMatches","2015-01-26T04:29:56.222Z","2015-01-26T04:30:14.160Z",""
1068001843,"SFDC","SubmitCustomerApplication","2015-01-26T04:32:24.972Z","2015-01-26T04:32:30.921Z",""
1068001852,"SFDC","GetCompanyMatches","2015-01-26T04:32:25.867Z","2015-01-26T04:32:36.397Z",""
1068001867,"SFDC","SubmitCustomerApplication","2015-01-26T04:32:46.960Z","2015-01-26T04:32:47.832Z",""
1068001901,"SFDC","GetCompanyMatches","2015-01-26T04:32:56.648Z","2015-01-26T04:33:02.466Z",""
1068001905,"SFDC","SubmitCustomerApplication","2015-01-26T04:33:06.788Z","2015-01-26T04:33:07.666Z",""
1068002925,"SFDC","GetCompanyMatches","2015-01-26T04:37:27.472Z","2015-01-26T04:37:35.180Z",""
1068002930,"SFDC","GetCompanyMatches","2015-01-26T04:37:38.223Z","2015-01-26T04:37:45.783Z",""
1068002929,"SFDC","SubmitCustomerApplication","2015-01-26T04:37:40.936Z","2015-01-26T04:37:42.129Z",""
1068002994,"SFDC","SubmitCustomerApplication","2015-01-26T04:37:49.970Z","2015-01-26T04:38:05.858Z",""
1068003200,"SFDC","SubmitCustomerApplication","2015-01-26T04:39:44.142Z","2015-01-26T04:39:49.832Z",""
1068004187,"SFDC","GetCompanyMatches","2015-01-26T04:42:31.594Z","2015-01-26T04:42:43.276Z",""
1068004933,"SFDC","SubmitCustomerApplication","2015-01-26T04:44:47.415Z","2015-01-26T04:45:00.883Z",""
1068005125,"SFDC","SubmitCustomerApplication","2015-01-26T04:46:15.138Z","2015-01-26T04:46:24.498Z",""
1068007656,"SFDC","SubmitCustomerApplication","2015-01-26T04:57:00.186Z","2015-01-26T04:57:01.820Z",""
1068007697,"SFDC","SubmitCustomerApplication","2015-01-26T04:57:15.115Z","2015-01-26T04:57:20.452Z",""
1068013939,"SFDC","GetCompanyMatches","2015-01-26T05:06:18.045Z","2015-01-26T05:06:31.967Z",""
1068014174,"SFDC","SubmitCustomerApplication","2015-01-26T05:07:27.995Z","2015-01-26T05:07:47.631Z",""
1068015960,"SFDC","GetCompanyMatches","2015-01-26T05:14:37.816Z","2015-01-26T05:14:40.627Z",""
1068015998,"SFDC","SubmitCustomerApplication","2015-01-26T05:14:47.002Z","2015-01-26T05:15:08.482Z",""
1068016913,"SFDC","SubmitCustomerApplication","2015-01-26T05:19:01.742Z","2015-01-26T05:19:06.586Z",""
1068016964,"SFDC","GenerateAndUpdateDocuments","2015-01-26T05:19:31.888Z","2015-01-26T05:19:33.090Z",""
1068017015,"SFDC","GenerateAndUpdateDocuments","2015-01-26T05:19:59.413Z","2015-01-26T05:19:59.719Z",""
1068020659,"SFDC","GetCompanyMatches","2015-01-26T05:31:03.837Z","2015-01-26T05:31:10.401Z",""
1068021036,"SFDC","GetCompanyMatches","2015-01-26T05:32:20.006Z","2015-01-26T05:32:27.413Z",""
1068021078,"SFDC","GetCompanyMatches","2015-01-26T05:32:49.855Z","2015-01-26T05:32:52.358Z",""
1068021165,"SFDC","SubmitCustomerApplication","2015-01-26T05:32:56.487Z","2015-01-26T05:33:14.035Z",""
1068021791,"SFDC","GetCompanyMatches","2015-01-26T05:36:14.138Z","2015-01-26T05:36:25.128Z",""
1068022619,"SFDC","GetCompanyMatches","2015-01-26T05:38:14.769Z","2015-01-26T05:38:16.888Z",""
1068022657,"SFDC","SubmitCustomerApplication","2015-01-26T05:38:24.048Z","2015-01-26T05:38:40.673Z",""
1068022770,"SFDC","SubmitCustomerApplication","2015-01-26T05:38:36.664Z","2015-01-26T05:39:15.018Z",""
1068035024,"SFDC","GetCompanyMatches","2015-01-26T06:11:04.206Z","2015-01-26T06:11:16.404Z",""
1068036397,"SFDC","SubmitCustomerApplication","2015-01-26T06:14:26.093Z","2015-01-26T06:15:11.260Z",""
1068039813,"SFDC","GetCompanyMatches","2015-01-26T06:27:45.212Z","2015-01-26T06:27:49.369Z",""
1068039945,"SFDC","GetCompanyMatches","2015-01-26T06:27:53.643Z","2015-01-26T06:28:05.739Z",""
1068040067,"SFDC","SubmitCustomerApplication","2015-01-26T06:28:15.945Z","2015-01-26T06:28:30.005Z",""
1068042293,"SFDC","SubmitCustomerApplication","2015-01-26T06:32:14.807Z","2015-01-26T06:32:20.430Z",""
1068042353,"SFDC","GenerateAndUpdateDocuments","2015-01-26T06:32:37.360Z","2015-01-26T06:32:38.358Z",""
1068042402,"SFDC","GenerateAndUpdateDocuments","2015-01-26T06:32:53.789Z","2015-01-26T06:32:54.110Z",""
1068047652,"SFDC","SubmitCustomerApplication","2015-01-26T06:48:21.065Z","2015-01-26T06:48:29.209Z",""
1068047938,"SFDC","GetCompanyMatches","2015-01-26T06:49:17.181Z","2015-01-26T06:49:30.923Z",""
1068048147,"SFDC","GetCompanyMatches","2015-01-26T06:50:18.668Z","2015-01-26T06:50:25.530Z",""
1068048312,"SFDC","SubmitCustomerApplication","2015-01-26T06:50:50.398Z","2015-01-26T06:50:56.635Z",""
1068048320,"SFDC","GetCompanyMatches","2015-01-26T06:50:54.769Z","2015-01-26T06:50:57.965Z",""
1068048477,"SFDC","SubmitCustomerApplication","2015-01-26T06:51:01.832Z","2015-01-26T06:51:20.744Z",""
1068050601,"SFDC","GetCompanyMatches","2015-01-26T06:54:45.124Z","2015-01-26T06:54:52.010Z",""
1068050649,"SFDC","SubmitCustomerApplication","2015-01-26T06:54:56.538Z","2015-01-26T06:55:02.036Z",""
1068051294,"SFDC","SubmitCustomerApplication","2015-01-26T06:56:40.130Z","2015-01-26T06:56:47.294Z",""
1068051338,"SFDC","GetCompanyMatches","2015-01-26T06:56:44.955Z","2015-01-26T06:56:56.555Z",""
1068051332,"SFDC","GenerateAndUpdateDocuments","2015-01-26T06:56:54.825Z","2015-01-26T06:56:55.218Z",""
1068051470,"SFDC","SubmitCustomerApplication","2015-01-26T06:57:01.730Z","2015-01-26T06:57:14.334Z",""
1068062891,"SFDC","GetCompanyMatches","2015-01-26T07:15:18.482Z","2015-01-26T07:15:23.601Z",""
1068063061,"SFDC","SubmitCustomerApplication","2015-01-26T07:15:35.960Z","2015-01-26T07:15:53.335Z",""
1068070478,"SFDC","GetCompanyMatches","2015-01-26T07:29:15.908Z","2015-01-26T07:29:18.696Z",""
1068070800,"SFDC","SubmitCustomerApplication","2015-01-26T07:29:30.461Z","2015-01-26T07:29:52.285Z",""
1068072454,"SFDC","GetCompanyMatches","2015-01-26T07:30:32.878Z","2015-01-26T07:30:45.602Z",""
1068073056,"SFDC","SubmitCustomerApplication","2015-01-26T07:30:57.633Z","2015-01-26T07:30:58.610Z",""
1068075737,"SFDC","GetCompanyMatches","2015-01-26T07:34:28.801Z","2015-01-26T07:34:41.168Z",""
1068075989,"SFDC","SubmitCustomerApplication","2015-01-26T07:34:47.567Z","2015-01-26T07:35:04.382Z",""
1068076294,"SFDC","SubmitCustomerApplication","2015-01-26T07:35:40.965Z","2015-01-26T07:35:46.678Z",""
1068078629,"SFDC","GetCompanyMatches","2015-01-26T07:39:34.270Z","2015-01-26T07:39:38.061Z",""
1068079234,"SFDC","GetCompanyMatches","2015-01-26T07:40:53.863Z","2015-01-26T07:40:56.961Z",""
1068079433,"SFDC","GetCompanyMatches","2015-01-26T07:41:19.379Z","2015-01-26T07:41:21.746Z",""
1068079679,"SFDC","SubmitCustomerApplication","2015-01-26T07:41:33.183Z","2015-01-26T07:41:44.786Z",""
1068080447,"SFDC","GetCompanyMatches","2015-01-26T07:42:53.907Z","2015-01-26T07:42:57.226Z",""
1068083271,"SFDC","GetCompanyMatches","2015-01-26T07:48:03.533Z","2015-01-26T07:48:06.891Z",""
1068084462,"SFDC","SubmitCustomerApplication","2015-01-26T07:49:46.790Z","2015-01-26T07:50:00.574Z",""
1068089338,"SFDC","SubmitCustomerApplication","2015-01-26T07:55:21.542Z","2015-01-26T07:55:27.696Z",""
1068104696,"SFDC","GetCompanyMatches","2015-01-26T08:08:02.954Z","2015-01-26T08:08:14.139Z",""
1068105023,"SFDC","SubmitCustomerApplication","2015-01-26T08:08:21.677Z","2015-01-26T08:08:35.877Z",""
1068124409,"SFDC","GetCompanyMatches","2015-01-26T08:22:22.838Z","2015-01-26T08:22:31.955Z",""
